",ولاية المدية خدمة ايدوم الجيل الرابع متوقفة هل من عاجل يعني منذ الاربعاء السابق الى اليوم 29 افريل مكاش لانترنت؟!! فهل هذا معقول؟!!!"
",""و adsl ولات"
"فيديو 1080p ما يمشيلكش في youtube + نسكن في قلب الجزائر الوسطى ما كاش فيبر"""
",ADSLيخي مايش صداقة من عندكم ياك مخلصينها رجعوها كيما كانت هبلتونا"
",""Concernant la fibre , vous donnez la priorité au bâtiment , par contre les résidences individuelles non ."
"J'ai fait plusieurs demandes de la fibre a actel Tlemcen , réponse négative"""
",وين هذي عندي 300 لحق 500فقظ"
",عندي سؤال جاوبوني علاه نخلص حق الفيكس وانا منيش مدخل كامل الفيكس نخدم ويفي برك عندي مودام فقط فهمونا فيها"
",مافهمتش علاش أدييسال نقصتو في سرعة الانترنت نخلصو ومانخدموش بيها اخدمو خدمتكم بزااف جماعة تزيدولهم في سرعة وجماعة تنقصولهم"
",""تجديد شبكة الهاتف و دخول تقنية الالياف البصرية في البليدة تسير بوتيرة بطيئة جدا"
"هذه الخدمة متوفرة في شارع واحد في مدينة بني تامو التي لا تبعد كثيرا عن مركز ولاية البليدة"""
",جماعة 10 ميغا يستناو في كاس عرض"
",""Salam alikoum, svp coupure internet tous les jours depuis un mois, zone Ain Temouchent, c'est quoi le problème ?"""
",كيف اعرف ان منطقة التي اسكن فيها متوفر تغطية ألياف البصرية"
",كي نديرو اول مرة نسمع بها"
",كيف..؟"
",اللعب خشان يا دادا"







",مازلنا نعاني من تدفق ضعيف لا يتعدى 10ميغا في احسن الأحوال ونحن ندفع ثمن عشرين ميغا فأين الخلل؟"
",""ولاية الشلف بلدية عين مران بقعة ولاد عدة ماعندنا لا adsl لا fibre"
"من فضلكم شوفو لحالنا"""
",قريب عام وحنا بلا انترنت قالك سرقوا لكابل هههههه من جوان 2023 وحنى بلا انترنت لا كابل لا الياف بصرية وكل ما نروحو نشكيو يقولك معندناش لمتريال باه نكملوا أين الخلل"
",مذا بيكم تكون دراسة باش تصبح دايما مش مؤقتة لغاية 9 ماي"
",عندي اشتراك Adsl 20 mo ولات 3 mo. ربي يهديكم"
",نشاله عرض هذا نشوفوه رسمي مع بداية عطلة صيف"
",حاب ندير خط هاتفي على اسمي في المنزل للعلم كاين خط هاتفي في المنزل على اسم الاب ( انترنت فقط )"
",حنا سحاب 300ميقا ادا طلعوها 500 بي نفس السعر راح تكون قفزة نوعية في تطوير الانترنت في الجزائر."

"ديرها"""
",""شابة"
"طلعو ڨاع لي عندهم لفيبر 1 جيغا يجربو سرعة عالية قبل نهاية 9 ماي"""
",عندي dsl 15 توصل 7"
",حاشاكم 13m في بلاصة 20 .... شكرا لكم adsl"
",فهمونا كيفاش نتصل بفضاء الزبون عندي شهر ماقدرتش"
",لماذا عندما أضع المعلومات الخاصة بي وأضغط على إنشاء يتوقف الموقع عن العمل؟!"
",هذي مدة اسبوع فضاء الزبون لا يشتغل معي ... لا يمكنني الدخول"
",ماقدرتش نسجل"
",ممكن ريبونود علينا"
",عندي الهاتف معطل و اتصلت بالرقم 12 ولا احد يرد وبلغت به المصلحة عنا في ولايتنا و لحد الان لم يتم اصلاح الخلل"
",عندي خمس سنوات داير طلب على خط انترنت ولا حياة لمن تنادي"
",ريبونديو علينا ول اعطونا نميرو"
",""هل يمكن التسجيل في هذا الفضاء لاصحاب الفيبر ؟؟"
"لاني اجد صعوبة كلما حاولت التسجيل"""
",ديرولنا فيبر رانا كرهنا من adsl"
",شكرن لك على تسهيل"
",لم أتمكن من التسجيل في فضاء الزبون"
",عندي مشكل في رقم المشترك"
",ماذا عن الشكاوي؟؟"
",ردو على الخاص"
",عليكم بايجاد حل لمشكل تشبع الشبكة و عدم توفر الارقام الالياف البصرية لن تعمم في جميع الاحياء"
",انشاء حساب مكاش ندخل معلومات صحيحة تجي page err"
",مكاش منها كونكسيو ضعيفا ميتا باه تتفرج فيديو فلفيسبوك تتعذب"
",كيفية تغيير كلمة السر فيبر"
",كلمة سر فيها مشكل"
",تفعيل التعبئة الاحتياطية لا يعمل على فضاء الزبون ولا حتى على تطبيق iddomly"
",مشكل مع رقم اازبون"
",وراها تفعيل التعبئة الاحتياطية مهيش تعمل لا في فضاء الزبون ولا my idoom"
",ايدوم 4ج كارثة باتم معنى الكلمة"
",انا عندي محبش يتفتح فضاء الزبون"
",""امكانية استخراج الفواتير كانت بكري"
"منذ التحديث الاخير صار يقلك نبعثوها بالايميل و لا تصل"""
",M'y idoom لا تعمل"
",عندي استفسار"
",أحاول تفعيل التعبءة الاحتياطية ولكن لا تفعل"
",المشكل فالانترنت مكانش"
",متى يتم ربطنا بالفايبر"
",بعد عدة محاولات لم أستطع التسجيل..."
",My idoom ne fonctionne pas il ya un message d'erreur pour le mot de passe"
",جيد"
",تفعيل التعبئة الاحتياطية في فضاء الزبون لا تعمل"
",كيفاه نسجل الدخول برقم fix"
",فضاء الزبون على التطبيق لا يعمل"
",التطبيق راهو مبلوكي هاذو ايامات..."
",""هل مناطق الظل لها الحق بربطها بالشبكة"
"شمال سطيف بلدية بوسلام 20 الف نسمة بدون انترنت 2024"""
",معرفتش كيفاش نسجل ب idom 4g"
",وعنواش ماكملتوش المزية ودرتو خلاص الانترنت من التطبيق مباشرة بدل بريدي موب"
",الموقع تاعكم فشفاشي متوقف والتطبيق تاعكم تاع ادوم ثاني متوقف فضاء الزبون كلش تاعكم لازم بالذراع حتى تكره حياتك باش تدخل مرة و من بعد يتعاود نفس المشكل انا عييت نحاول ندخل ماكانش"
",التعبئة الاحتياطية لا تعمل لدي ؟!"
",ماهو سبب توقف شبكة مودام ايدوم 4g لاتعمل مند ايام"
",فضاء الزبون لايعمل"
",السلام عليكم كم سعر مودام 4G"
",My idomm apps marahach tkhdam"
",كيف اعرف رقم الزبون"



",لايمكن التسجيل في فضاء الزبون"
",ريڨلولنا خيار التعبئة الاحتياطية برك"
",تطبيق Mayidoom لا يعمل مند مدة"
",التعبئة الاحتياطية مهيش تعمل لا في فضاء الزبون ولا my idoom، الرقم 1500 لا يعمل اصلا."
",التعبئة الإحتياطية IDOOMLY :في الموقع لا تشتغل"
",كيفية تغيير البريد الالكتروني الذي سجلت بيه"
",كيفية الحصول على رقم الزبون التسجيل في فضاء الزبائن"
",محبش يتفتح فضاء الزبون ماهو المشكل"
",""السلام عليكم"
أنا نسيت الإيمايل لي فتحت بيه
واش هو الحل من فضلكم
"وشكرا"""
",فتح حساب جديد في فضائكم اصعب من استخراج الدفتر العقاري، سهلوا الموقع و صلحوا الأخطاء لم استطع فتح اي حساب منذ عام، اما خطأ تقني او رقم الزبون غير موجود"
",التعبئة الإحتياطية غير متوفرة في IDOOM 4G"
",""مين نجيب رقم الزبون هذا"
ماكان لاه تقولي تنقل الي أقرب وكالة ياك عصر التكنلوجيا و الأنترنات
"شكرا تم التواصل مع الصفحة و تزويدي برقم الزبون"""
",ديرت إشتراك ADSL قالولي أسبوع على الأكثر نعيطلوك ما عيطوليش.؟!"
",Algérie Télécom - إتصالات الجزائر كلش مليح ربي يبارك خاص غير تزيدو لينا خاصية التوقف المؤقت للانترنت واسترجاعها عبر فضاء الزبون دون المرور عبر الوكالة التجارية"
",Le site ne marche plus même l'application my idoom ..."
",Cette page ne fonctionne pas....تفعيل تعبئة احتياطية"
",السلام عليكم عندي مشكلة في تسجيل الدخول هده الأيام كنت ادخل في موقع اتصالات الجزائر عادي لكن بعد تنزيل التطبيق أصبحت عندي مشكلة خطأ في التسجيل"
",تطبيق ماي إيدوم لا يشتغل"
",تفعيل التعبئة الاحتياطية لا يعمل"
",لا جديد في شكوى قدمناها مند اسبوع و حنا اكتر من شهر بدون انترنت بسبب انقطاع الكابل"
",عالجو مشكل تفعيل التعبئة الاحتياطية لأنها لا تعمل حاليا في الحساب"
",""Espace client de l'application my idoom impossible d'entrer essayez de règler le problème de fonctionnement, Merci."""
",سجلنا طلب خط هاتفي مرتين عبر الموقع لكن دون جدوى"
",تطبيق my idoom ما يدخلش في فضاء الزبون"
",التعبئة الاحتياطية لا تعمل ثبتوا رواحكم"
",التعبئة الاحتياطية لا تعمل"
